,index,transcript_name,p_raw,p_bonferroni
56,Glutamatergic,Ttc3-216_ENSMUST00000147046,7.83718707720825e-58,2.7105695225232456e-53
57,Glutamatergic,Ndufs4-201_ENSMUST00000022286,5.869243686286966e-57,2.0299366213392102e-52
58,Glutamatergic,Naa16-201_ENSMUST00000022597,1.4398458467955987e-56,4.979850845727258e-52
59,Glutamatergic,Napg-201_ENSMUST00000025474,1.1973101593859197e-55,4.141016917252142e-51
60,Glutamatergic,Celf4-202_ENSMUST00000115816,7.992510401307958e-55,2.7642896473963703e-50
61,Glutamatergic,Ppib-202_ENSMUST00000213785,2.7946205000302464e-54,9.66547446140461e-50
62,Glutamatergic,Ssbp2-203_ENSMUST00000133984,1.341492208155741e-53,4.639684951127446e-49
63,Glutamatergic,Rsrc2-208_ENSMUST00000182309,6.662531097004233e-53,2.304303005209884e-48
64,Glutamatergic,Zranb2-202_ENSMUST00000106057,6.905532554942543e-53,2.3883474894524278e-48
65,Glutamatergic,Lpl-202_ENSMUST00000101463,8.582585590917867e-52,2.968373052474853e-47
66,Glutamatergic,Rpl31-201_ENSMUST00000086535,9.820598176978539e-51,3.3965520854897975e-46
67,Glutamatergic,Ube3a-203_ENSMUST00000200758,3.758769315141399e-50,1.3000079553348042e-45
68,Glutamatergic,Hsp90ab1-201_ENSMUST00000024739,6.491148756440806e-50,2.245028708902617e-45
69,Glutamatergic,Rbfox1-201_ENSMUST00000056416,4.764876326415741e-49,1.6479801262541482e-44
70,Glutamatergic,Hmgn3-202_ENSMUST00000162246,5.345878971196905e-47,1.8489257009781614e-42
71,Glutamatergic,Tmem191c-205_ENSMUST00000231517,5.569068155837262e-47,1.9261179123778753e-42
72,Glutamatergic,Gtpbp4-201_ENSMUST00000021574,1.2248485851429238e-45,4.236261316575316e-41
73,Glutamatergic,Zfr-201_ENSMUST00000122941,2.1361237878767327e-45,7.387997732750468e-41
74,Glutamatergic,Tma7-201_ENSMUST00000167504,3.837107033644964e-45,1.3271018386564473e-40
75,Glutamatergic,Sf3b1-201_ENSMUST00000027127,4.712119910939693e-44,1.6297337923976025e-39
76,Glutamatergic,Agtpbp1-211_ENSMUST00000166276,4.55937623467001e-43,1.5769058645229696e-38
77,Glutamatergic,Polr2f-203_ENSMUST00000229973,6.188960020749136e-43,2.1405137127762963e-38
78,Glutamatergic,Tmod3-204_ENSMUST00000214733,3.553239811944202e-42,1.2289235213590216e-37
79,Glutamatergic,Ndufv1-202_ENSMUST00000128787,1.022135199557236e-41,3.5351568011886565e-37
80,Glutamatergic,Agtpbp1-201_ENSMUST00000022040,1.082485779994597e-41,3.7438853186893134e-37
81,Glutamatergic,Rufy2-202_ENSMUST00000119567,2.7594272606271224e-39,9.543755123604966e-35
82,Glutamatergic,Ddx24-201_ENSMUST00000044923,4.232451280797003e-39,1.4638355999764515e-34
83,Glutamatergic,Meg3-207_ENSMUST00000143836,4.6574921844668184e-39,1.6108402469196938e-34
84,Glutamatergic,Prkar1b-202_ENSMUST00000110889,1.1096551561876254e-38,3.8378533231905213e-34
85,Glutamatergic,Tmem191c-202_ENSMUST00000231322,2.1864551884080187e-38,7.5620739146279734e-34
86,Glutamatergic,Rufy3-202_ENSMUST00000196686,3.486926511188594e-38,1.2059884031596871e-33
87,Glutamatergic,Srsf11-202_ENSMUST00000072875,4.74392796270149e-38,1.640734925179937e-33
88,Glutamatergic,Arcn1-201_ENSMUST00000034607,6.379373308833808e-38,2.2063700525932608e-33
89,Glutamatergic,Ctbp1-201_ENSMUST00000079746,8.666992297006088e-38,2.9975659558425255e-33
90,Glutamatergic,Ndufb8-205_ENSMUST00000168083,8.209588270411312e-37,2.8393681992044564e-32
91,Glutamatergic,Pnisr-202_ENSMUST00000098238,2.2688647899958177e-36,7.847095762679535e-32
92,Glutamatergic,Rbm39-203_ENSMUST00000109587,3.345005963399618e-35,1.1569037625013918e-30
93,Glutamatergic,Rpn2-211_ENSMUST00000156007,2.209514970153643e-34,7.64182847577339e-30
