,transcript_name,p_raw,p_bonferroni
L6 CT Gpr139,"['Cidea-201_ENSMUST00000025404' 'Ly6e-213_ENSMUST00000191127'
 'Crtac1-201_ENSMUST00000048630' 'Mt1-201_ENSMUST00000034215'
 'Cyb5r1-201_ENSMUST00000027726' 'Cyb561-201_ENSMUST00000019734'
 'Pfkm-205_ENSMUST00000230445' 'Fbxo2-201_ENSMUST00000047951'
 'Timp2-201_ENSMUST00000017610' 'Col6a1-201_ENSMUST00000001147'
 'Lsp1-211_ENSMUST00000149521' 'Cyp46a1-201_ENSMUST00000021684'
 'Kazald1-201_ENSMUST00000026234' 'Cabp7-201_ENSMUST00000009219'
 'Slc25a39-201_ENSMUST00000018821' 'Reep1-201_ENSMUST00000121469'
 'Pyurf-201_ENSMUST00000053386' 'Gemin7-201_ENSMUST00000051364'
 'Gal-201_ENSMUST00000025842' 'Lsp1-209_ENSMUST00000140626'
 'Selenow-201_ENSMUST00000044355' 'Cpe-201_ENSMUST00000048967'
 'Rspo3-201_ENSMUST00000092623' 'Rab3a-202_ENSMUST00000110090'
 'Atp1b1-201_ENSMUST00000027863' 'Ccdc28a-202_ENSMUST00000080860'
 'Nrsn1-201_ENSMUST00000057866' 'Pcp4l1-201_ENSMUST00000111332'
 'Maf1-201_ENSMUST00000023212' 'Mif-201_ENSMUST00000038169'
 'Blvra-201_ENSMUST00000002064' 'Efcab6-205_ENSMUST00000144169'
 'Pdlim7-202_ENSMUST00000069929' 'Nsf-202_ENSMUST00000103075'
 'Atp6ap1-201_ENSMUST00000019231' 'Nnat-205_ENSMUST00000153739'
 'Gabarap-202_ENSMUST00000108592' 'Gabarap-201_ENSMUST00000018711'
 'Prdx5-201_ENSMUST00000025904' 'Smim4-201_ENSMUST00000049732'
 '1500009L16Rik-201_ENSMUST00000150459' 'Higd1a-205_ENSMUST00000215007'
 'Wbp2-201_ENSMUST00000074628' 'Gm10605-202_ENSMUST00000183019'
 'mt-Atp8-201_ENSMUST00000082407' '1110004E09Rik-201_ENSMUST00000023694'
 'Ift27-201_ENSMUST00000016781' 'Mdga1-208_ENSMUST00000171691'
 'Srp14-201_ENSMUST00000009693' 'Coprs-201_ENSMUST00000033839'
 '5031425F14Rik-201_ENSMUST00000127920' 'Wnt10a-201_ENSMUST00000006718'
 '4833439L19Rik-201_ENSMUST00000026989' 'Psmd5-201_ENSMUST00000028225'
 'AC124561.1-201_ENSMUST00000227439' 'Upb1-201_ENSMUST00000039925'
 'AC163018.1-201_ENSMUST00000229584' 'Pcp4-201_ENSMUST00000061739'
 'Nell2-202_ENSMUST00000166170' 'Ak1-202_ENSMUST00000113277'
 'Atp1b3-201_ENSMUST00000034983' '2610301B20Rik-201_ENSMUST00000080517'
 'Ankrd35-202_ENSMUST00000122960' 'Rogdi-207_ENSMUST00000202281'
 'Ninj1-201_ENSMUST00000049022' 'Slc25a22-203_ENSMUST00000106007'
 'Lta4h-201_ENSMUST00000016033' 'Scg2-201_ENSMUST00000049972'
 'Creg1-202_ENSMUST00000111432' 'Syn2-206_ENSMUST00000204617'
 'Rbm28-201_ENSMUST00000007993' 'Nr1d1-201_ENSMUST00000064941'
 'Kcnj6-201_ENSMUST00000095873' 'Lrpap1-201_ENSMUST00000030986'
 'Creld1-201_ENSMUST00000032422' 'Col16a1-207_ENSMUST00000135675'
 'Pno1-201_ENSMUST00000020317' '1500009C09Rik-202_ENSMUST00000143238'
 'Ctsd-201_ENSMUST00000066401' 'Cnr1-202_ENSMUST00000084736'
 'Hmgn3-208_ENSMUST00000190580' 'Clu-201_ENSMUST00000022616'
 'Gde1-201_ENSMUST00000038791' 'Map1lc3b-201_ENSMUST00000034270'
 'Ssr3-201_ENSMUST00000029414' '1810037I17Rik-201_ENSMUST00000106429'
 'Cisd3-201_ENSMUST00000107583' 'Hpcal1-201_ENSMUST00000071858'
 'Hpcal4-201_ENSMUST00000059667' '0610009B22Rik-201_ENSMUST00000007921'
 'Emc3-201_ENSMUST00000032425' 'Tspan3-201_ENSMUST00000034876'
 'Fbxo44-208_ENSMUST00000167160' 'Hmgn3-201_ENSMUST00000161796'
 'Ube2g2-204_ENSMUST00000174510' 'Nt5m-201_ENSMUST00000102695'
 'AC163018.1-203_ENSMUST00000229658' 'Hnrnpc-201_ENSMUST00000111610'
 'Srxn1-201_ENSMUST00000041500' 'Dbi-201_ENSMUST00000027634'
 'Rab3a-201_ENSMUST00000034301' 'mt-Atp6-201_ENSMUST00000082408'
 'Mlx-202_ENSMUST00000107302' 'Sec61a2-202_ENSMUST00000102981'
 'Fbxo44-201_ENSMUST00000057907' 'Syt1-202_ENSMUST00000105276'
 'Fam96a-201_ENSMUST00000034945' 'Smim4-202_ENSMUST00000064032'
 'Atp6ap2-201_ENSMUST00000033313' 'H3f3a-201_ENSMUST00000081026'
 'Atp6v0c-201_ENSMUST00000024932' 'Mrpl55-203_ENSMUST00000108785'
 'Prdx5-202_ENSMUST00000145300' 'Svop-201_ENSMUST00000058472'
 'Ssbp3-201_ENSMUST00000030367' 'Plxdc1-201_ENSMUST00000017561'
 'Col16a1-210_ENSMUST00000143577' 'Nop16-201_ENSMUST00000026987'
 'Mtfp1-201_ENSMUST00000004868' 'Aes-201_ENSMUST00000002518'
 'Selenoh-203_ENSMUST00000117299' 'Dner-201_ENSMUST00000049126'
 'Bok-201_ENSMUST00000027499' 'Pgam1-201_ENSMUST00000011896'
 'Gabarap-204_ENSMUST00000144443' 'Qdpr-201_ENSMUST00000015950']","[3.99751906e-26 1.42079514e-22 3.04374503e-20 3.89793310e-18
 8.20873040e-17 1.34426474e-16 3.08205816e-16 6.70968050e-16
 1.43961162e-15 5.53892437e-15 1.15337946e-14 1.27437218e-14
 1.81621100e-14 2.01075756e-14 5.29328452e-14 4.71592964e-13
 8.15060616e-13 8.18974460e-13 9.96834113e-13 1.17849607e-12
 4.02574464e-12 6.08924780e-12 8.48412128e-12 8.78484207e-12
 1.62198715e-11 3.17673379e-11 7.77156638e-11 9.09351461e-11
 1.60506638e-10 1.62775403e-10 2.04571234e-10 2.98197043e-10
 3.12353054e-10 4.14256418e-10 4.41481402e-10 4.60311626e-10
 5.20134117e-10 5.49930261e-10 6.54569548e-10 9.02914787e-10
 9.15497165e-10 1.38017853e-09 1.60151462e-09 1.91355336e-09
 2.12488001e-09 3.00999960e-09 3.21055947e-09 3.66864343e-09
 4.11459311e-09 4.12473248e-09 4.39255753e-09 4.42923860e-09
 4.47949617e-09 4.68118341e-09 6.31396558e-09 6.58625528e-09
 6.80986031e-09 7.12847470e-09 8.28145399e-09 8.37698785e-09
 9.69580072e-09 9.85412252e-09 1.06914745e-08 1.11401544e-08
 1.22395842e-08 1.40858352e-08 1.52839548e-08 1.54690895e-08
 1.79924650e-08 1.88882328e-08 1.93649042e-08 1.97366044e-08
 2.55223631e-08 2.65177185e-08 2.69962271e-08 2.73907170e-08
 3.19245987e-08 3.50281805e-08 3.77382485e-08 3.85983611e-08
 4.11020093e-08 4.41353743e-08 4.48317438e-08 5.14140382e-08
 5.26115559e-08 6.06680834e-08 6.06763834e-08 6.14179199e-08
 6.16704630e-08 7.28309045e-08 7.40285364e-08 7.42840318e-08
 7.74578135e-08 7.75757299e-08 8.35150176e-08 8.47372667e-08
 8.51683777e-08 8.53558358e-08 9.30662344e-08 9.48169661e-08
 9.58250961e-08 9.99118167e-08 1.02357623e-07 1.03163972e-07
 1.08491363e-07 1.12631126e-07 1.23072638e-07 1.39715395e-07
 1.43816542e-07 1.50294160e-07 1.63143868e-07 1.70095170e-07
 1.72224474e-07 1.88148582e-07 2.00489022e-07 2.09937800e-07
 2.14988892e-07 2.16267935e-07 2.22252233e-07 2.24499356e-07
 2.28283536e-07 2.31817811e-07 2.32503821e-07 2.36346040e-07
 2.47678093e-07 2.76547497e-07]","[1.38258194e-21 4.91396207e-18 1.05270966e-15 1.34813914e-13
 2.83907150e-12 4.64927402e-12 1.06596064e-11 2.32061010e-11
 4.97904077e-11 1.91569238e-10 3.98907821e-10 4.40754362e-10
 6.28154736e-10 6.95440609e-10 1.83073538e-09 1.63105143e-08
 2.81896864e-08 2.83250507e-08 3.44765046e-08 4.07594652e-08
 1.39234404e-07 2.10602725e-07 2.93431819e-07 3.03832548e-07
 5.60980476e-07 1.09870515e-06 2.68787395e-06 3.14508296e-06
 5.55128257e-06 5.62975008e-06 7.07530071e-06 1.03134429e-05
 1.08030427e-05 1.43274725e-05 1.52690758e-05 1.59203379e-05
 1.79893586e-05 1.90198880e-05 2.26389424e-05 3.12282108e-05
 3.16633849e-05 4.77348546e-05 5.53899847e-05 6.61821564e-05
 7.34910999e-05 1.04103846e-04 1.11040410e-04 1.26883702e-04
 1.42307317e-04 1.42657998e-04 1.51920995e-04 1.53189646e-04
 1.54927855e-04 1.61903409e-04 2.18374814e-04 2.27792225e-04
 2.35525829e-04 2.46545426e-04 2.86422368e-04 2.89726502e-04
 3.35338964e-04 3.40814681e-04 3.69775339e-04 3.85293381e-04
 4.23318258e-04 4.87172697e-04 5.28610861e-04 5.35013929e-04
 6.22287393e-04 6.53268420e-04 6.69754576e-04 6.82610201e-04
 8.82716450e-04 9.17141811e-04 9.33691511e-04 9.47335337e-04
 1.10414417e-03 1.21148465e-03 1.30521506e-03 1.33496292e-03
 1.42155409e-03 1.52646606e-03 1.55055069e-03 1.77820593e-03
 1.81962327e-03 2.09826633e-03 2.09855340e-03 2.12420018e-03
 2.13293463e-03 2.51892966e-03 2.56035096e-03 2.56918752e-03
 2.67895594e-03 2.68303419e-03 2.88845040e-03 2.93072311e-03
 2.94563351e-03 2.95211694e-03 3.21878878e-03 3.27933959e-03
 3.31420678e-03 3.45555009e-03 3.54014076e-03 3.56802915e-03
 3.75228230e-03 3.89546013e-03 4.25659026e-03 4.83219664e-03
 4.97403891e-03 5.19807380e-03 5.64249382e-03 5.88291156e-03
 5.95655567e-03 6.50730686e-03 6.93411333e-03 7.26090877e-03
 7.43560582e-03 7.47984282e-03 7.68681573e-03 7.76453474e-03
 7.89541439e-03 8.01765082e-03 8.04137715e-03 8.17426415e-03
 8.56619453e-03 9.56467172e-03]"
L6 CT Grp_1,"['Cryab-205_ENSMUST00000216755' 'Cryab-204_ENSMUST00000216393'
 'Cryab-201_ENSMUST00000034562' 'Rgs20-201_ENSMUST00000002533'
 'Gap43-201_ENSMUST00000102817' 'Arpp19-203_ENSMUST00000166549'
 'Ctxn1-201_ENSMUST00000053252' 'Sub1-202_ENSMUST00000110504'
 'Ttc9b-201_ENSMUST00000008088' 'Calm2-201_ENSMUST00000040440'
 'A430027H14Rik-201_ENSMUST00000191809' 'Fkbp1a-201_ENSMUST00000044011'
 'Nrgn-201_ENSMUST00000065668' 'Vti1b-203_ENSMUST00000162789'
 'Ppp1r1a-202_ENSMUST00000228813' 'Atp1a1-201_ENSMUST00000036493'
 'Ccl27a-205_ENSMUST00000108036' 'Ppp1r1a-201_ENSMUST00000023133'
 'Ppp3ca-202_ENSMUST00000070198' 'Arpp19-211_ENSMUST00000170310'
 'Necab1-201_ENSMUST00000041606' 'Vti1b-201_ENSMUST00000055262'
 'Gm13306-203_ENSMUST00000131704' 'Gnal-202_ENSMUST00000076605'
 'Gm13306-202_ENSMUST00000108018' 'Rprml-201_ENSMUST00000057870'
 'Ramp1-201_ENSMUST00000097648' 'Tspan7-201_ENSMUST00000076354'
 'Ppp3ca-201_ENSMUST00000056758' 'Gm20878-206_ENSMUST00000153997'
 'Ckb-201_ENSMUST00000001304' 'Syt7-202_ENSMUST00000076968'
 'Hras-202_ENSMUST00000097957' 'Rab40b-201_ENSMUST00000106107'
 'Ogfrl1-201_ENSMUST00000027343' 'Homer1-204_ENSMUST00000102752'
 'Hpca-201_ENSMUST00000030572' 'Rbfox1-201_ENSMUST00000056416'
 'Myl4-202_ENSMUST00000106956' 'Med10-201_ENSMUST00000022089'
 'Nfia-204_ENSMUST00000107057' '2900055J20Rik-201_ENSMUST00000096572'
 'Marcks-201_ENSMUST00000092584' 'Egr3-202_ENSMUST00000223747'
 'Gm10593-201_ENSMUST00000178906' 'Gm3892-202_ENSMUST00000178043'
 'Tusc3-203_ENSMUST00000209440' 'Ccl27-201_ENSMUST00000107987'
 'Ipcef1-203_ENSMUST00000105617' 'Smim14-202_ENSMUST00000121661'
 'Gm11549-201_ENSMUST00000124606' 'Chrm3-204_ENSMUST00000223242'
 'Psmb5-201_ENSMUST00000022803' 'Cntfr-201_ENSMUST00000064443'
 'Trbc2-201_ENSMUST00000103299' 'Calm1-202_ENSMUST00000110082'
 'Actb-201_ENSMUST00000100497' 'Arpc2-203_ENSMUST00000113820'
 'Igfbp6-201_ENSMUST00000023807' 'Cebpb-201_ENSMUST00000070642'
 'Cplx2-201_ENSMUST00000026985' 'Mkl2-204_ENSMUST00000149359'
 'Ccl27a-212_ENSMUST00000138337' 'Ppp1r1b-201_ENSMUST00000078694'
 'Rtn4-201_ENSMUST00000060992' 'Ccl27a-204_ENSMUST00000108035'
 'Ppp1ca-201_ENSMUST00000046094' 'Sub1-201_ENSMUST00000022816'
 'Sept11-203_ENSMUST00000201421' 'Arpp19-202_ENSMUST00000164467'
 'Nmt2-201_ENSMUST00000081932' 'Arpc2-201_ENSMUST00000006467'
 'Prss23-204_ENSMUST00000207932' 'Tmem158-201_ENSMUST00000068140'
 'Sec11c-201_ENSMUST00000025394' '3110035E14Rik-201_ENSMUST00000088666'
 'Ppp1r1b-202_ENSMUST00000132443' 'Fam3c-201_ENSMUST00000081288'
 'Camk2n1-201_ENSMUST00000050918' 'Uqcc2-201_ENSMUST00000025045'
 'Gm11127-201_ENSMUST00000113742' 'Nptn-206_ENSMUST00000176557'
 'Ccl27a-219_ENSMUST00000173865' 'Ap1s2-201_ENSMUST00000033734'
 'Ccl27-205_ENSMUST00000179871' 'Igfbp4-201_ENSMUST00000017637'
 'Gm10600-201_ENSMUST00000117202' 'Kctd1-201_ENSMUST00000025992'
 'Klf13-201_ENSMUST00000063694' 'Igfbp4-203_ENSMUST00000130530'
 'Lpcat4-201_ENSMUST00000028554' 'Itpka-201_ENSMUST00000028758'
 'Ap1s2-202_ENSMUST00000069041' 'Cst6-201_ENSMUST00000025764'
 'Myl4-204_ENSMUST00000123074' 'Nfib-202_ENSMUST00000064770'
 'Ppp3r1-201_ENSMUST00000102880' 'Me3-206_ENSMUST00000160995'
 'Rprm-201_ENSMUST00000100089' 'Atp2b1-207_ENSMUST00000219557'
 'Cap2-201_ENSMUST00000021802' 'Trbj2-3-201_ENSMUST00000103295'
 'Fam131a-201_ENSMUST00000056518' 'Snx3-201_ENSMUST00000019939'
 'Stx1a-201_ENSMUST00000005509']","[7.88079189e-35 6.25564192e-31 7.71781357e-30 5.15069331e-28
 9.63065056e-26 1.96241746e-24 2.47766227e-24 2.76078159e-23
 1.03406901e-22 6.23780931e-21 4.08598947e-19 4.20440264e-19
 4.85999077e-18 7.31355815e-18 2.07726458e-17 5.01324809e-17
 5.67663014e-17 5.81988528e-17 8.63836294e-17 2.66653890e-16
 3.26585040e-16 8.37929502e-16 1.42184610e-15 4.73889792e-14
 1.01415219e-12 1.02919112e-12 2.64575192e-12 2.79842896e-12
 2.92421942e-12 3.05513991e-12 3.44601335e-12 3.82399918e-12
 3.96483335e-12 6.87174462e-12 8.93802840e-12 1.21680962e-11
 2.62925626e-11 3.24894738e-11 3.37023608e-11 5.76495572e-11
 5.92411123e-11 7.60114884e-11 7.70847777e-11 9.58459151e-11
 9.66322187e-11 9.66322187e-11 1.92230948e-10 2.05268880e-10
 2.65495814e-10 3.81765559e-10 3.97530386e-10 4.12620161e-10
 4.57679461e-10 4.75839935e-10 6.48115937e-10 9.58761417e-10
 1.34952506e-09 1.93787821e-09 2.35302593e-09 2.72631500e-09
 3.16697731e-09 3.24555935e-09 3.39292637e-09 3.75755506e-09
 4.46951086e-09 6.48329749e-09 6.82039521e-09 6.98131578e-09
 9.13714124e-09 1.16215702e-08 1.25424077e-08 1.26271901e-08
 1.50660974e-08 1.52705315e-08 2.28224443e-08 2.34803053e-08
 2.48494018e-08 2.54317370e-08 2.55246577e-08 2.57718810e-08
 2.61652854e-08 3.23155926e-08 3.52508818e-08 3.52888073e-08
 3.79176139e-08 3.83153661e-08 3.99348489e-08 4.71610653e-08
 4.90026041e-08 5.07198414e-08 5.13630017e-08 5.74033665e-08
 5.85007770e-08 7.24540461e-08 7.59040154e-08 7.64398377e-08
 1.06603986e-07 1.08306888e-07 1.27020294e-07 1.32603828e-07
 1.38498160e-07 1.80866571e-07 1.90185094e-07 2.09707633e-07
 2.48538883e-07]","[2.72565068e-30 2.16357631e-26 2.66928300e-25 1.78141879e-23
 3.33085680e-21 6.78721703e-20 8.56924272e-20 9.54843922e-19
 3.57643108e-18 2.15740873e-16 1.41318032e-14 1.45413470e-14
 1.68087641e-13 2.52946722e-13 7.18442727e-13 1.73388198e-12
 1.96331930e-12 2.01286552e-12 2.98766421e-12 9.22249144e-12
 1.12952702e-11 2.89806297e-11 4.91759692e-11 1.63899523e-09
 3.50754678e-08 3.55956040e-08 9.15059760e-08 9.67864640e-08
 1.01137053e-07 1.05665069e-07 1.19183818e-07 1.32256836e-07
 1.37127726e-07 2.37666159e-07 3.09130650e-07 4.20845776e-07
 9.09354569e-07 1.12368094e-06 1.16562985e-06 1.99386759e-06
 2.04891311e-06 2.62893334e-06 2.66605412e-06 3.31492682e-06
 3.34212192e-06 3.34212192e-06 6.64849958e-06 7.09942948e-06
 9.18243823e-06 1.32037436e-05 1.37489859e-05 1.42708809e-05
 1.58293018e-05 1.64574000e-05 2.24157378e-05 3.31597224e-05
 4.66746738e-05 6.70234557e-05 8.13817547e-05 9.42923305e-05
 1.09533077e-04 1.12250916e-04 1.17347752e-04 1.29958799e-04
 1.54582503e-04 2.24231327e-04 2.35890189e-04 2.41455788e-04
 3.16017167e-04 4.01943626e-04 4.33791714e-04 4.36723998e-04
 5.21076044e-04 5.28146601e-04 7.89337059e-04 8.12089840e-04
 8.59441410e-04 8.79582056e-04 8.82795810e-04 8.91346275e-04
 9.04952561e-04 1.11766708e-03 1.21918700e-03 1.22049869e-03
 1.31141859e-03 1.32517525e-03 1.38118668e-03 1.63111261e-03
 1.69480407e-03 1.75419644e-03 1.77644078e-03 1.98535283e-03
 2.02330787e-03 2.50589564e-03 2.62521628e-03 2.64374823e-03
 3.68700547e-03 3.74590204e-03 4.39312389e-03 4.58623601e-03
 4.79009737e-03 6.25545123e-03 6.57774165e-03 7.25294821e-03
 8.59596581e-03]"
L6 CT Grp_2,"['Blnk-202_ENSMUST00000117695' 'Blnk-201_ENSMUST00000054769'
 'Dynlt1b-201_ENSMUST00000179569' 'Dpm3-202_ENSMUST00000107462'
 'Tmsb10-203_ENSMUST00000114050' 'Anxa7-202_ENSMUST00000100844'
 'Ighm-202_ENSMUST00000177715' 'Ifi27-205_ENSMUST00000085065'
 'Vstm2a-201_ENSMUST00000109645' 'Snca-201_ENSMUST00000114268'
 'Nbdy-201_ENSMUST00000140575' 'Uchl1-202_ENSMUST00000176015'
 'Pea15a-201_ENSMUST00000013842' 'Uchl1-201_ENSMUST00000031131'
 'Myt1l-202_ENSMUST00000049784' 'Stmn2-201_ENSMUST00000029002'
 'Cntnap4-201_ENSMUST00000034225' 'Tuba1b-201_ENSMUST00000077577'
 'Nbl1-201_ENSMUST00000042844' 'Gabra5-201_ENSMUST00000068456'
 'Cdh13-201_ENSMUST00000117160' 'Tmsb10-202_ENSMUST00000114049'
 'Arxes2-201_ENSMUST00000058119' 'Fxyd6-203_ENSMUST00000217381'
 'Rab3b-201_ENSMUST00000003502' 'Fundc1-201_ENSMUST00000026016'
 'Fxyd6-201_ENSMUST00000085939' 'Stmn3-201_ENSMUST00000103045'
 'Tubb4b-201_ENSMUST00000043584' 'Tppp3-201_ENSMUST00000014990'
 'Nrsn2-201_ENSMUST00000079278' 'Nptx1-201_ENSMUST00000026670'
 'Prss12-201_ENSMUST00000029603' 'Limd2-204_ENSMUST00000138094'
 'Mrpl38-201_ENSMUST00000106439' 'Trappc1-202_ENSMUST00000102601'
 'Rexo2-202_ENSMUST00000213508']","[9.70704642e-16 4.61148092e-15 3.60968374e-14 3.50113456e-13
 1.37010360e-11 2.74380401e-11 5.16618523e-11 2.11543975e-10
 2.35555980e-10 6.06189892e-10 1.68939072e-09 2.17467415e-09
 2.57396214e-09 2.63791317e-09 2.76596947e-09 6.77355853e-09
 1.20415754e-08 1.20553192e-08 1.28169514e-08 1.32911409e-08
 1.35169348e-08 1.63490397e-08 1.88734125e-08 2.17024973e-08
 2.93225176e-08 2.93658554e-08 3.01187950e-08 3.23054274e-08
 6.07528814e-08 6.64208620e-08 8.48494258e-08 1.12913601e-07
 1.19970913e-07 1.68528796e-07 1.85909308e-07 2.21351064e-07
 2.70039665e-07]","[3.35727907e-11 1.59492679e-10 1.24844522e-09 1.21090240e-08
 4.73864033e-07 9.48972056e-07 1.78677682e-06 7.31645993e-06
 8.14693914e-06 2.09656836e-05 5.84292676e-05 7.52132800e-05
 8.90230547e-05 9.12348649e-05 9.56638201e-05 2.34270295e-04
 4.16469925e-04 4.16945270e-04 4.43287083e-04 4.59687399e-04
 4.67496708e-04 5.65447887e-04 6.52755845e-04 7.50602571e-04
 1.01414859e-03 1.01564747e-03 1.04168864e-03 1.11731551e-03
 2.10119916e-03 2.29723193e-03 2.93460224e-03 3.90522982e-03
 4.14931400e-03 5.82873693e-03 6.42985934e-03 7.65564789e-03
 9.33959184e-03]"
L6 CT Nxph2_1,"['Pantr1-212_ENSMUST00000188153' 'Cxcl12-202_ENSMUST00000112866'
 'Lmo4-203_ENSMUST00000121796' 'Pak1-201_ENSMUST00000033040'
 'Chd3os-201_ENSMUST00000129321' 'Pcdh17-201_ENSMUST00000071370'
 'Adgra1-201_ENSMUST00000026548' 'Pou3f3-201_ENSMUST00000054883'
 'Mn1-201_ENSMUST00000094463' 'Ift57-204_ENSMUST00000142682'
 'Lmo1-202_ENSMUST00000207178' 'Stmn1-201_ENSMUST00000030636'
 'Sema5a-201_ENSMUST00000067458' 'Pik3r1-201_ENSMUST00000035532'
 'Ldb2-203_ENSMUST00000198894' 'Ncam2-202_ENSMUST00000067602'
 'C730002L08Rik-201_ENSMUST00000225910' 'Lrrc4c-201_ENSMUST00000059049'
 'Ift57-201_ENSMUST00000046777' 'Sulf2-201_ENSMUST00000088086'
 'Bscl2-206_ENSMUST00000160556' 'Nefl-201_ENSMUST00000022639'
 '1700020I14Rik-202_ENSMUST00000153581' 'Gng3-201_ENSMUST00000096259'
 'Oxr1-204_ENSMUST00000110297' 'Dkk3-201_ENSMUST00000033036'
 'Pgm2l1-202_ENSMUST00000084935' 'Chl1-201_ENSMUST00000066905'
 'Oaz1-205_ENSMUST00000179620' 'Ldb2-201_ENSMUST00000070748'
 'Kcnmb4-201_ENSMUST00000068233' 'Pbx1-205_ENSMUST00000176540'
 'Shisa5-203_ENSMUST00000154184' 'Fkbp3-206_ENSMUST00000221608'
 'A730017C20Rik-201_ENSMUST00000058633' 'Ttc3-230_ENSMUST00000231569'
 'Atp5o-201_ENSMUST00000023677' 'Ptma-201_ENSMUST00000045897'
 'Nap1l5-201_ENSMUST00000059539' 'Nt5c3-202_ENSMUST00000101367'
 'Camk4-201_ENSMUST00000042868' 'Phyhipl-201_ENSMUST00000046513'
 'Lmo4-201_ENSMUST00000120539' 'Dync1li2-201_ENSMUST00000041769'
 'Samd5-201_ENSMUST00000100070' 'Phyhipl-206_ENSMUST00000162251'
 'Rwdd2a-201_ENSMUST00000034988' 'Adgra1-203_ENSMUST00000137584'
 'Pop5-202_ENSMUST00000128830']","[1.54134259e-63 1.38912356e-28 4.66795143e-23 6.31669583e-22
 1.47439036e-21 6.59730900e-18 1.27890210e-17 2.39526833e-16
 9.73875786e-16 9.88160084e-14 2.50346300e-13 9.70825905e-13
 1.83820433e-11 2.24959550e-11 5.03096288e-11 6.67851771e-11
 8.22260602e-11 2.40562165e-10 5.28234284e-10 7.46207523e-10
 2.64649637e-09 2.82543997e-09 2.93662680e-09 4.00682061e-09
 5.02246500e-09 8.26038691e-09 1.00422173e-08 1.04285625e-08
 1.20331529e-08 1.21246104e-08 2.06190443e-08 2.08302332e-08
 2.26409233e-08 2.78090944e-08 2.84420887e-08 3.27444210e-08
 3.50542124e-08 3.65676540e-08 3.74044128e-08 4.13968095e-08
 4.97366020e-08 6.29772493e-08 7.39786384e-08 9.26624535e-08
 1.15519111e-07 1.29895950e-07 1.34806117e-07 1.51088499e-07
 2.37537809e-07]","[5.33088747e-59 4.80442274e-24 1.61445768e-18 2.18469242e-17
 5.09932651e-17 2.28174529e-13 4.42321081e-13 8.28427504e-12
 3.36824679e-11 3.41765047e-09 8.65847713e-09 3.35769848e-08
 6.35761349e-07 7.78045101e-07 1.74000882e-06 2.30983214e-06
 2.84387052e-06 8.32008305e-06 1.82695109e-05 2.58083334e-05
 9.15317234e-05 9.77206668e-05 1.01566175e-04 1.38579898e-04
 1.73706974e-04 2.85693742e-04 3.47320129e-04 3.60682263e-04
 4.16178627e-04 4.19341775e-04 7.13130266e-04 7.20434446e-04
 7.83058974e-04 9.61805340e-04 9.83698080e-04 1.13249855e-03
 1.21238499e-03 1.26472888e-03 1.29366902e-03 1.43175005e-03
 1.72019012e-03 2.17813114e-03 2.55862519e-03 3.20482362e-03
 3.99534396e-03 4.49258131e-03 4.66240437e-03 5.22554683e-03
 8.21548265e-03]"
L6 CT Nxph2_2,"['Phlda3-201_ENSMUST00000038945' 'Hlf-201_ENSMUST00000004051'
 'Echdc2-210_ENSMUST00000133049' 'Nts-201_ENSMUST00000020040'
 'Nov-201_ENSMUST00000050027' 'Snap25-202_ENSMUST00000110098'
 'Cdk2ap1-201_ENSMUST00000031341']","[1.17626349e-10 6.40301158e-10 1.10428303e-09 4.52533443e-09
 5.53434524e-08 6.91995035e-08 2.69458702e-07]","[4.06822490e-06 2.21454559e-05 3.81927327e-05 1.56513217e-04
 1.91410865e-03 2.39333403e-03 9.31949868e-03]"
