,index,name,p_raw,p_corr,es
11819,GABAergic,Meg3-209_ENSMUST00000146701,3.1660324343470687e-64,7.424346058543876e-61,0.3149222556639595
104790,Glutamatergic,Ccdc88a-201_ENSMUST00000040182,1.1707987313430185e-28,5.767354550595709e-25,0.3156423141636777
75786,Glutamatergic,Surf1-209_ENSMUST00000167661,4.6445726816958415e-12,2.2879165030033716e-08,0.3157923122757076
123285,Glutamatergic,Cyhr1-209_ENSMUST00000231152,1.8654393548559465e-11,9.189154262020392e-08,0.31716373853952806
92146,Glutamatergic,Dync1i2-208_ENSMUST00000112144,2.4070104118352787e-21,1.1856933288700582e-17,0.3205228746695319
84692,Glutamatergic,Dnm1l-201_ENSMUST00000023477,4.1986999850767426e-16,2.0682796126488036e-12,0.3210993407715672
81672,Glutamatergic,Agtpbp1-201_ENSMUST00000022040,1.082485779994597e-41,5.332324952253385e-38,0.33268375677684014
124903,Glutamatergic,Gsk3a-201_ENSMUST00000071739,8.918818944912804e-15,4.393410212264047e-11,0.3334440315625544
90563,Glutamatergic,Rgs2-202_ENSMUST00000127206,1.0882875683171818e-13,5.360904561530438e-10,0.3334849807304283
93399,Glutamatergic,Rpn2-211_ENSMUST00000156007,2.209514970153643e-34,1.0884070742976847e-30,0.3343604247823633
97154,Glutamatergic,Mapre3-201_ENSMUST00000031058,3.180168898845408e-26,1.566551199571248e-22,0.3398506541709061
88593,Glutamatergic,Fuom-201_ENSMUST00000026539,1.800869968367851e-15,8.871085464180035e-12,0.34050039090057016
102605,Glutamatergic,Map1lc3b-205_ENSMUST00000181948,2.313764587414863e-17,1.1397604357605614e-13,0.34260051530492497
111179,Glutamatergic,Ndufv1-207_ENSMUST00000134479,5.529295729777972e-20,2.723731076488629e-16,0.3456956548337424
70001,Glutamatergic,Pfdn5-202_ENSMUST00000062492,1.689256644200791e-16,8.321278229333096e-13,0.3476509916229906
77330,Glutamatergic,Calm3-204_ENSMUST00000173557,5.962346078187311e-31,2.9370516781150694e-27,0.34882746597361436
86835,Glutamatergic,Gabbr1-202_ENSMUST00000172789,4.404836014323472e-17,2.1698222206557422e-13,0.349328534086744
81054,Glutamatergic,Eif5-202_ENSMUST00000166123,2.7913045474511928e-24,1.3749966200744577e-20,0.3506562565647804
