,index,name,p_raw,p_corr,es
967,L45_IT,Slc17a7,0.0,2.2250738585072014e-308,0.8937930266705258
970,L45_IT,Slc30a3,0.0,2.2250738585072014e-308,5.641114591754807
983,L45_IT,Syndig1,0.0,2.2250738585072014e-308,4.310228949189876
986,L45_IT,Tac2,2.070993842225837e-09,4.141987684451674e-08,-0.06723643428350279
1007,L45_IT,Unc5d,0.0,2.2250738585072014e-308,5.647567804117074
1013,L45_IT,Wipf3,0.0,2.2250738585072014e-308,2.4889919151355775
1033,L56_NP,Bcl11b,0.0,2.2250738585072014e-308,5.703031113813596
1042,L56_NP,Calb1,1.8205996689463115e-13,4.187379238576517e-12,0.1439234630436017
1044,L56_NP,Camk2d,0.0,2.2250738585072014e-308,4.709237839330591
1100,L56_NP,Fezf2,0.0,2.2250738585072014e-308,7.198632371423768
1109,L56_NP,Gad2,6.987817151953741e-112,1.6071979449493604e-110,-0.20549407906782413
1165,L56_NP,Olfm3,0.0,2.2250738585072014e-308,5.879681768612144
1176,L56_NP,Penk,5.229899868853521e-42,1.2028769698363099e-40,-0.34057477918789125
1183,L56_NP,Pou3f3,3.2060189661902985e-20,7.373843622237687e-19,0.42863792236945386
1195,L56_NP,Ptprt,0.0,2.2250738585072014e-308,2.4568880701704616
1197,L56_NP,Pvalb,1.2674807738113097e-58,2.9152057797660123e-57,0.2733914762727343
1199,L56_NP,Rab3b,6.594690405061154e-57,1.5167787931640654e-55,0.14478895946261439
1205,L56_NP,Rgs6,0.0,2.2250738585072014e-308,3.1548961695073423
1206,L56_NP,Rnf152,0.0,2.2250738585072014e-308,6.505002272226517
1212,L56_NP,Satb2,0.0,2.2250738585072014e-308,2.6134155699092014
1221,L56_NP,Slc17a7,2.1885242966013132e-158,5.03360588218302e-157,0.1731403627025525
1232,L56_NP,Spon1,0.0,2.2250738585072014e-308,6.852974876834044
1236,L56_NP,Sulf2,0.0,2.2250738585072014e-308,3.6632887909407383
1240,L56_NP,Tac2,3.035866757259505e-72,6.982493541696862e-71,0.2644259263091495
1252,L56_NP,Tox,0.0,2.2250738585072014e-308,5.153084531883674
1253,L56_NP,Trp53i11,0.0,2.2250738585072014e-308,6.3026482180872945
1256,L56_NP,Tshz2,0.0,2.2250738585072014e-308,8.098493829582686
1263,L56_NP,Vip,1.0940094694427455e-47,2.5162217797183146e-46,0.1213141658263508
1267,L56_NP,Wipf3,2.2779097916894015e-256,5.239192520885623e-255,1.610970083005574
1311,L5_IT,Cdh12,0.0,2.2250738585072014e-308,3.800219456487639
1363,L5_IT,Gad2,0.0,2.2250738585072014e-308,0.21976787541866472
1375,L5_IT,Igfbp5,0.0,2.2250738585072014e-308,2.4198435612623035
1412,L5_IT,Nr4a1,0.0,2.2250738585072014e-308,3.2634296329567656
1414,L5_IT,Ntng2,0.0,2.2250738585072014e-308,4.122911025721256
1430,L5_IT,Penk,0.0,2.2250738585072014e-308,0.6158341185073812
1437,L5_IT,Pou3f3,0.0,2.2250738585072014e-308,1.1553610042093645
1447,L5_IT,Ptprk,0.0,2.2250738585072014e-308,3.1768111179390415
1449,L5_IT,Ptprt,0.0,2.2250738585072014e-308,3.6537018469459133
1451,L5_IT,Pvalb,2.3496697397278496e-20,4.934306453428484e-19,0.11306479433825434
1453,L5_IT,Rab3b,0.0,2.2250738585072014e-308,0.2120255202490302
1466,L5_IT,Satb2,0.0,2.2250738585072014e-308,4.288883851575512
1473,L5_IT,Shisa9,0.0,2.2250738585072014e-308,2.9650496045010017
1475,L5_IT,Slc17a7,0.0,2.2250738585072014e-308,1.278113295426305
1478,L5_IT,Slc30a3,0.0,2.2250738585072014e-308,4.91179809851836
1490,L5_IT,Sulf2,0.0,2.2250738585072014e-308,4.605310671010075
1491,L5_IT,Syndig1,0.0,2.2250738585072014e-308,3.9033892295791057
1494,L5_IT,Tac2,0.0,2.2250738585072014e-308,0.4816618418070444
1498,L5_IT,Tenm3,0.0,2.2250738585072014e-308,3.7228964295930327
1521,L5_IT,Wipf3,0.0,2.2250738585072014e-308,2.498406752503022
1535,L5_PT,Ano4,0.0,2.2250738585072014e-308,4.42478470833893
1541,L5_PT,Bcl11b,0.0,2.2250738585072014e-308,6.369579465852656
1547,L5_PT,C1ql3,0.0,2.2250738585072014e-308,3.522620022392089
1567,L5_PT,Cdh20,0.0,2.2250738585072014e-308,4.464705068397584
1597,L5_PT,Dscaml1,0.0,2.2250738585072014e-308,4.3537160329999045
1604,L5_PT,Epha7,0.0,2.2250738585072014e-308,2.93936163056945
1606,L5_PT,Fam84b,0.0,2.2250738585072014e-308,6.994919218129962
1608,L5_PT,Fezf2,0.0,2.2250738585072014e-308,6.859514041571908
1617,L5_PT,Gad2,7.748914286580806e-274,2.3246742859742418e-272,-0.26791374049579186
1624,L5_PT,Grm8,0.0,2.2250738585072014e-308,4.189428588487392
1628,L5_PT,Igfbp4,0.0,2.2250738585072014e-308,5.018572516755015
1634,L5_PT,Iqgap2,0.0,2.2250738585072014e-308,4.691554181602064
1636,L5_PT,Kcng1,0.0,2.2250738585072014e-308,7.4825924787080655
1640,L5_PT,Lamp5,0.0,2.2250738585072014e-308,3.17367390659893
1666,L5_PT,Nr4a1,0.0,2.2250738585072014e-308,3.544252050791064
1678,L5_PT,Parm1,0.0,2.2250738585072014e-308,6.721015149587851
1684,L5_PT,Penk,4.74945945534989e-35,1.424837836604967e-33,-0.2387648646043834
1690,L5_PT,Pou3f1,0.0,2.2250738585072014e-308,6.224221192409174
1691,L5_PT,Pou3f3,0.0,2.2250738585072014e-308,1.2472970654977242
1698,L5_PT,Prss12,0.0,2.2250738585072014e-308,5.355856564333402
1707,L5_PT,Rab3b,0.0,2.2250738585072014e-308,0.3176152227653324
1720,L5_PT,Satb2,0.0,2.2250738585072014e-308,3.165036293776062
1729,L5_PT,Slc17a7,0.0,2.2250738585072014e-308,0.6259104106518798
1744,L5_PT,Sulf2,0.0,2.2250738585072014e-308,4.7021198167662215
1745,L5_PT,Syndig1,0.0,2.2250738585072014e-308,3.12675132498574
1748,L5_PT,Tac2,3.9127195716105475e-39,1.1738158714831642e-37,-0.25267812092372033
1757,L5_PT,Tmem163,0.0,2.2250738585072014e-308,6.931538565447283
1760,L5_PT,Tox,0.0,2.2250738585072014e-308,5.923636186727733
1762,L5_PT,Trpc4,0.0,2.2250738585072014e-308,4.981438018544321
1771,L5_PT,Vip,5.356997537963698e-278,1.6070992613891094e-276,-0.26509022164983964
1795,L6_CT,Bcl11b,0.0,2.2250738585072014e-308,6.804316450819168
1804,L6_CT,Calb1,1.2524058437181884e-230,2.5048116874363767e-229,-0.4192486746923354
1858,L6_CT,Epha7,0.0,2.2250738585072014e-308,4.261538234254156
1862,L6_CT,Fezf2,0.0,2.2250738585072014e-308,6.326112001170729
1867,L6_CT,Foxp2,0.0,2.2250738585072014e-308,8.713439977774458
1871,L6_CT,Gad2,0.0,2.2250738585072014e-308,0.28753602672143685
1878,L6_CT,Grm8,0.0,2.2250738585072014e-308,5.439974400842971
1882,L6_CT,Igfbp4,0.0,2.2250738585072014e-308,5.556468221632245
1938,L6_CT,Penk,0.0,2.2250738585072014e-308,0.5971591505352727
1959,L6_CT,Pvalb,0.0,2.2250738585072014e-308,0.5367993597812113
1961,L6_CT,Rab3b,0.0,2.2250738585072014e-308,0.48457345947002484
1967,L6_CT,Rgs6,0.0,2.2250738585072014e-308,2.950317041875432
1968,L6_CT,Rnf152,0.0,2.2250738585072014e-308,7.014391887515657
1974,L6_CT,Satb2,0.0,2.2250738585072014e-308,3.6592628914977956
1977,L6_CT,Sema5a,0.0,2.2250738585072014e-308,7.34819963860435
1983,L6_CT,Slc17a7,0.0,2.2250738585072014e-308,1.1190031115823853
2001,L6_CT,Syt6,0.0,2.2250738585072014e-308,9.279320527792146
2002,L6_CT,Tac2,0.0,2.2250738585072014e-308,0.7542310751674499
2025,L6_CT,Vip,1.4933510993861757e-19,2.9867021987723513e-18,0.038202474377393436
2029,L6_CT,Wipf3,0.0,2.2250738585072014e-308,3.7005145990979456
2049,L6_IT,Bcl11b,0.0,2.2250738585072014e-308,4.719917257651112
2055,L6_IT,C1ql3,0.0,2.2250738585072014e-308,5.391155984590751
2058,L6_IT,Calb1,2.1657105703988306e-129,5.197705368957194e-128,-0.39991724948032203
2112,L6_IT,Epha7,0.0,2.2250738585072014e-308,3.3119327035206565
2125,L6_IT,Gad2,3.880690555207276e-256,9.313657332497461e-255,0.1523771570138166
2132,L6_IT,Grm8,0.0,2.2250738585072014e-308,4.496823235435102
2137,L6_IT,Igfbp5,0.0,2.2250738585072014e-308,1.7819581948356493
2176,L6_IT,Ntng2,0.0,2.2250738585072014e-308,4.5168617044418555
2192,L6_IT,Penk,0.0,2.2250738585072014e-308,0.9445333760740331
2209,L6_IT,Ptprk,0.0,2.2250738585072014e-308,3.6545231902105995
2211,L6_IT,Ptprt,0.0,2.2250738585072014e-308,3.6157360435585204
2212,L6_IT,Ptpru,0.0,2.2250738585072014e-308,5.829779948901645
2213,L6_IT,Pvalb,7.652541058478418e-27,1.8366098540348203e-25,0.13579739802410984
2215,L6_IT,Rab3b,1.7369086809746172e-177,4.1685808343390815e-176,0.13606416177997716
2221,L6_IT,Rgs6,0.0,2.2250738585072014e-308,2.9247296841356336
2228,L6_IT,Satb2,0.0,2.2250738585072014e-308,4.159485307115097
2235,L6_IT,Shisa9,0.0,2.2250738585072014e-308,3.666024838046834
2237,L6_IT,Slc17a7,0.0,2.2250738585072014e-308,1.0934003607049814
2240,L6_IT,Slc30a3,0.0,2.2250738585072014e-308,4.650344394261459
2253,L6_IT,Syndig1,0.0,2.2250738585072014e-308,3.600385595924836
2256,L6_IT,Tac2,0.0,2.2250738585072014e-308,0.41524155339783153
2260,L6_IT,Tenm3,0.0,2.2250738585072014e-308,4.6921538159108875
2279,L6_IT,Vip,8.115991647708038e-06,0.0001947837995449929,-0.022388939066873448
2283,L6_IT,Wipf3,0.0,2.2250738585072014e-308,4.004397123782284
2312,L6_IT_Car3,Calb1,2.3553094805702137e-68,5.8882737014255343e-67,0.357863551865079
2328,L6_IT_Car3,Cdh13,0.0,2.2250738585072014e-308,6.2226814590650035
2347,L6_IT_Car3,Col25a1,0.0,2.2250738585072014e-308,4.481157458382818
2384,L6_IT_Car3,Grin3a,0.0,2.2250738585072014e-308,6.048104022716387
2407,L6_IT_Car3,Luzp2,2.956013280918947e-265,7.390033202297367e-264,2.6943670668547153
2429,L6_IT_Car3,Nr4a2,0.0,2.2250738585072014e-308,9.980098645154158
