,index,name,p_raw,p_corr,es
940,Sst,Ptprm,8.10479809359572e-44,2.0261995233989302e-42,0.6435345764340035
945,Sst,Rab3b,0.0,2.2250738585072014e-308,0.9946513835305861
967,Sst,Slc17a7,0.0002849300488049611,0.007123251220124027,0.035610612512165574
970,Sst,Slc30a3,9.530737510639728e-259,2.382684377659932e-257,1.7030212849673863
979,Sst,Sst,0.0,2.2250738585072014e-308,5.818973068498129
982,Sst,Sulf2,0.06868768512865489,1.0,0.05949197107150361
1009,Sst,Vip,1.075779535492323e-05,0.00026894488387308076,0.050341173815246165
1013,Sst,Wipf3,2.235385264875912e-18,5.58846316218978e-17,0.46650615938625783
1042,Sst_Chodl,Calb1,2.7475128054527058e-06,6.044528171995953e-05,0.2241371998490873
1058,Sst_Chodl,Cdh13,2.3981189014333774e-35,5.27586158315343e-34,2.179664714878772
1066,Sst_Chodl,Chrm2,7.494867041873449e-93,1.648870749212159e-91,5.6291549235060145
1077,Sst_Chodl,Col25a1,5.733927785568451e-186,1.261464112825059e-184,7.023246917279756
1113,Sst_Chodl,Grik1,1.8726884135412337e-08,4.119914509790714e-07,0.9477516266953963
1114,Sst_Chodl,Grin3a,3.8884318774822645e-58,8.554550130460982e-57,3.7181412285745026
1115,Sst_Chodl,Grm1,1.5221097557014982e-34,3.348641462543296e-33,2.6506291844347034
1152,Sst_Chodl,Nos1,7.292925450589061e-259,1.6044435991295934e-257,8.410043246728607
1176,Sst_Chodl,Penk,1.2053860904518596e-57,2.6518493989940913e-56,2.2604374488680516
1195,Sst_Chodl,Ptprt,7.989231911044044e-127,1.7576310204296896e-125,3.7719820679615417
1199,Sst_Chodl,Rab3b,6.251455366531799e-24,1.375320180636996e-22,0.38226850042173943
1230,Sst_Chodl,Sox6,1.3379610820782265e-35,2.943514380572098e-34,2.5318025969122058
1233,Sst_Chodl,Sst,3.1235341076842875e-271,6.871775036905433e-270,5.626782969218854
1263,Sst_Chodl,Vip,3.3028091317153156e-36,7.266180089773694e-35,0.45250936513093976
1283,Vip,Asic4,0.0,2.2250738585072014e-308,7.411160774915311
1324,Vip,Cnr1,3.1350605686287747e-283,4.3890847960802846e-282,1.0991010234501797
1430,Vip,Penk,0.0,2.2250738585072014e-308,2.52863060522768
1437,Vip,Pou3f3,0.0,2.2250738585072014e-308,2.201508881518123
1442,Vip,Prox1,0.0,2.2250738585072014e-308,6.912073465350282
1475,Vip,Slc17a7,0.23643577875345406,1.0,0.009438642120075613
1494,Vip,Tac2,7.924709774962792e-81,1.1094593684947908e-79,0.49504278613068564
1517,Vip,Vip,0.0,2.2250738585072014e-308,1.7494166684556598
