,index,name,p_raw,p_corr,es,index_name
311454,L6 IT,Spg21-201_ENSMUST00000034955,1.4667036228528225e-06,0.008319142948821209,0.2961989549177191,L6 IT_Spg21
435129,L6b,Sec61a2-202_ENSMUST00000102981,1.2008937948346554e-10,6.334714767752807e-07,0.2962883048460778,L6b_Sec61a2
258505,L6 CT,Akap10-203_ENSMUST00000108710,3.465817737028341e-16,1.6424510255777306e-12,0.29766848656278233,L6 CT_Akap10
422596,L6b,Kif3a-203_ENSMUST00000120613,4.158480897609802e-15,2.1935986734891707e-11,0.29826712040147685,L6b_Kif3a
6363,L2/3 IT,Gdi1-209_ENSMUST00000149391,5.396639878642662e-08,0.00033669636202851566,0.29853840336233306,L2/3 IT_Gdi1
48348,L2/3 IT,Dpm3-201_ENSMUST00000040824,6.001639742349757e-08,0.00037444230352520134,0.29928505626197577,L2/3 IT_Dpm3
467367,L6b,Gpd1l-204_ENSMUST00000146623,1.6543485506500004e-08,8.726688604678752e-05,0.29957683312746974,L6b_Gpd1l
293525,L6 IT,Ppil1-201_ENSMUST00000024802,1.234189016154526e-06,0.007000320099628472,0.3010408462292715,L6 IT_Ppil1
12373,L2/3 IT,Mterf3-201_ENSMUST00000021991,4.984771191557564e-08,0.0003109998746412764,0.3016619217223764,L2/3 IT_Mterf3
46515,L2/3 IT,H2afv-201_ENSMUST00000093346,8.689773189720459e-09,5.4215494930665945e-05,0.3017180253673506,L2/3 IT_H2afv
456621,L6b,Bclaf1-202_ENSMUST00000092678,2.0024682336466555e-07,0.0010563019932486107,0.3050431685504704,L6b_Bclaf1
160279,L5/6 NP,Traf5-203_ENSMUST00000193355,1.1915056507059796e-11,4.945939956080521e-08,0.30552065896706937,L5/6 NP_Traf5
53058,L2/3 IT,Taf9-201_ENSMUST00000167256,2.374425121699381e-08,0.0001481403833428244,0.30562805919819525,L2/3 IT_Taf9
14961,L2/3 IT,Ly6h-204_ENSMUST00000127095,9.312361318135776e-17,5.809982226384911e-13,0.3078339325703383,L2/3 IT_Ly6h
452681,L6b,Pja1-202_ENSMUST00000113790,8.328977224274673e-21,4.39353548580489e-17,0.3079959059441837,L6b_Pja1
440958,L6b,Ptprd-204_ENSMUST00000102834,5.506763894409218e-14,2.9048179543008625e-10,0.3083716028770427,L6b_Ptprd
472115,L6b,Grb2-203_ENSMUST00000106497,1.6218798870085164e-06,0.008555416403969923,0.308620685672365,L6b_Grb2
45631,L2/3 IT,Dtx3-202_ENSMUST00000116229,2.8390956605106494e-11,1.771311782592594e-07,0.30867924357448295,L2/3 IT_Dtx3
294425,L6 IT,Gnal-202_ENSMUST00000076605,1.898782610119379e-08,0.00010769894964597118,0.30974734674001514,L6 IT_Gnal
60128,L2/3 IT,Ssb-206_ENSMUST00000166411,1.2370996300797084e-09,7.7182645920673e-06,0.310143152806968,L2/3 IT_Ssb
182189,L5/6 NP,Prune2-201_ENSMUST00000087689,5.3829766131436155e-09,2.2344735921159147e-05,0.31033959910981557,L5/6 NP_Prune2
59477,L2/3 IT,Hmgn3-203_ENSMUST00000185315,1.1490250689122598e-06,0.007168767404943589,0.3112297777753801,L2/3 IT_Hmgn3
436537,L6b,Nucks1-203_ENSMUST00000189946,1.789829808441946e-10,9.441352239531265e-07,0.31309351737426727,L6b_Nucks1
21219,L2/3 IT,Dtymk-202_ENSMUST00000112890,4.6320568680876305e-11,2.889940279999873e-07,0.3137046559798784,L2/3 IT_Dtymk
