,index,name,p_raw,p_corr,es,index_name
82881,Glutamatergic,Itm2b-202_ENSMUST00000226722,1.780794342546482e-11,8.724111484135215e-08,0.16357468950675358,Glutamatergic_Itm2b
80253,Glutamatergic,Gtf2a1-201_ENSMUST00000021345,8.036114863158014e-09,3.936892671461111e-05,0.16372228953465773,Glutamatergic_Gtf2a1
43561,GABAergic,A230050P20Rik-201_ENSMUST00000043911,2.140074254430957e-06,0.005018474126640594,0.1638333441773212,GABAergic_A230050P20Rik
8157,GABAergic,Calm3-201_ENSMUST00000019514,1.7450565912391582e-38,4.092157706455826e-35,0.1665984321274765,GABAergic_Calm3
100484,Glutamatergic,Eif3c-201_ENSMUST00000032992,4.831709751254035e-08,0.00023670546071393516,0.16729313711822424,Glutamatergic_Eif3c
132208,Glutamatergic,Apoo-202_ENSMUST00000113896,6.231305691549676e-08,0.00030527166582901863,0.16913429916126965,Glutamatergic_Apoo
80306,Glutamatergic,Pnn-201_ENSMUST00000021381,9.327008076794812e-09,4.5693012568217786e-05,0.16995021343202987,Glutamatergic_Pnn
127742,Glutamatergic,Kif1b-203_ENSMUST00000060537,1.1013586466046167e-14,5.395556009716017e-11,0.17074134068573432,Glutamatergic_Kif1b
118477,Glutamatergic,Swi5-207_ENSMUST00000183946,4.3480730128585633e-10,2.1301209689994103e-06,0.17213388251222383,Glutamatergic_Swi5
77083,Glutamatergic,Mrpl58-208_ENSMUST00000135619,5.101835299640384e-07,0.0024993891132938243,0.17264480150241956,Glutamatergic_Mrpl58
69742,Glutamatergic,Ilf2-201_ENSMUST00000001042,9.006656511888192e-07,0.004412361025174025,0.1730433175772519,Glutamatergic_Ilf2
100308,Glutamatergic,Sez6l2-203_ENSMUST00000106335,1.8718950001744886e-07,0.000917041360585482,0.1734993876985218,Glutamatergic_Sez6l2
85930,Glutamatergic,Enpp5-202_ENSMUST00000126032,3.213358101263857e-08,0.00015742241338091636,0.17467470822303932,Glutamatergic_Enpp5
89864,Glutamatergic,Eif5b-202_ENSMUST00000192548,1.0931955497644993e-08,5.3555649982962816e-05,0.17508843583697464,Glutamatergic_Eif5b
76859,Glutamatergic,Cenpv-201_ENSMUST00000018653,4.2510387672246364e-08,0.00020825838920633495,0.17679167052396538,Glutamatergic_Cenpv
105382,Glutamatergic,Scaf11-203_ENSMUST00000227133,3.4581051825828665e-18,1.694125728947346e-14,0.1777543383861273,Glutamatergic_Scaf11
77099,Glutamatergic,Mrpl45-201_ENSMUST00000019026,1.5587959430402758e-06,0.007636541324954311,0.17804576619032408,Glutamatergic_Mrpl45
96304,Glutamatergic,Meaf6-202_ENSMUST00000106171,6.898677380318744e-07,0.0033796620486181528,0.1782756555816989,Glutamatergic_Meaf6
80463,Glutamatergic,Fut8-206_ENSMUST00000219289,1.0648837950723146e-10,5.216865712059268e-07,0.17895245481591981,Glutamatergic_Fut8
99344,Glutamatergic,Grin2b-201_ENSMUST00000053880,1.1647229785544775e-17,5.705977871938386e-14,0.17984280178175638,Glutamatergic_Grin2b
87136,Glutamatergic,Prpf19-201_ENSMUST00000025642,1.3144449983710623e-06,0.006439466047019834,0.18270693313518116,Glutamatergic_Prpf19
69562,Glutamatergic,Rab5b-201_ENSMUST00000000727,4.3790340756296925e-08,0.00021452887936509863,0.1829252992322159,Glutamatergic_Rab5b
