,index,transcript_name,p_raw,p_bonferroni
579,L6 IT,Rps6-204_ENSMUST00000136174,5.1825969557889e-34,1.7924529831291488e-29
580,L6 IT,Mat2b-202_ENSMUST00000101347,1.7516434269754824e-31,6.058233956537404e-27
581,L6 IT,Pigp-202_ENSMUST00000113906,9.818795120860405e-25,3.39592848050078e-20
582,L6 IT,Dnm1-202_ENSMUST00000091089,1.1811984299773297e-22,4.0852928899195926e-18
583,L6 IT,Ccnl2-205_ENSMUST00000139066,1.0497042695639332e-19,3.63050718671382e-15
584,L6 IT,Dnm1-205_ENSMUST00000113365,9.7633068975855e-19,3.3767373235989214e-14
585,L6 IT,Ddx5-208_ENSMUST00000133426,1.7519520659223586e-18,6.05930141519907e-14
586,L6 IT,Magi2-202_ENSMUST00000101558,4.247847199217851e-17,1.4691604323214859e-12
587,L6 IT,Psme2-208_ENSMUST00000161807,2.508125680831151e-16,8.674603479722618e-12
588,L6 IT,Sbno1-216_ENSMUST00000199808,6.410914981462076e-14,2.2172790554884738e-09
589,L6 IT,Klc1-203_ENSMUST00000120544,6.958436985829226e-14,2.406645015918896e-09
590,L6 IT,Umad1-202_ENSMUST00000159335,1.945328335542206e-13,6.7281125813062734e-09
591,L6 IT,Usp40-203_ENSMUST00000186670,5.534165062174698e-13,1.914046328403741e-08
592,L6 IT,C230004F18Rik-210_ENSMUST00000232525,6.070882407765575e-13,2.099675389549802e-08
593,L6 IT,Rbfox3-205_ENSMUST00000117731,7.538272225894776e-13,2.607186832047967e-08
594,L6 IT,Add2-209_ENSMUST00000204059,8.176490533008972e-13,2.827921015746483e-08
595,L6 IT,Uba52-205_ENSMUST00000129909,2.1011212251562476e-12,7.266937869325398e-08
596,L6 IT,Atrx-210_ENSMUST00000134507,2.519794951838222e-12,8.714962820427675e-08
597,L6 IT,Tmem33-203_ENSMUST00000161233,3.331707274640075e-12,1.1523042780070163e-07
598,L6 IT,Fopnl-201_ENSMUST00000023357,9.194007731374892e-12,3.17983951397332e-07
599,L6 IT,Lncpint-212_ENSMUST00000230209,1.817725303552485e-11,6.286784734866625e-07
600,L6 IT,Ptprd-208_ENSMUST00000134604,2.0359708595138018e-11,7.041608814714434e-07
601,L6 IT,Rps24-201_ENSMUST00000112384,2.0769715484699495e-11,7.183413797538167e-07
602,L6 IT,Arl6ip1-201_ENSMUST00000032888,2.6394449351256423e-11,9.128784252625547e-07
603,L6 IT,Tpm3-201_ENSMUST00000029549,2.673206252784152e-11,9.245551145879268e-07
604,L6 IT,Tmem33-208_ENSMUST00000201979,4.04521503335033e-11,1.399078071434545e-06
605,L6 IT,Gtf2i-222_ENSMUST00000174354,4.098713522511672e-11,1.4175810588958867e-06
606,L6 IT,Gria2-202_ENSMUST00000107745,4.36350992273745e-11,1.5091635418779745e-06
607,L6 IT,Fyttd1-201_ENSMUST00000023489,5.674549442849891e-11,1.9625996703040636e-06
608,L6 IT,Agap3-203_ENSMUST00000199250,6.039250306765797e-11,2.0887351110980187e-06
609,L6 IT,Rtn1-202_ENSMUST00000078505,1.1035534920458237e-10,3.816750107589686e-06
610,L6 IT,Psip1-201_ENSMUST00000030207,1.1077342182883041e-10,3.831209567371928e-06
611,L6 IT,Snx3-202_ENSMUST00000105499,1.155058408342508e-10,3.994885011093398e-06
612,L6 IT,R3hdm1-206_ENSMUST00000187557,2.283907307945981e-10,7.899121815261969e-06
613,L6 IT,Tpd52l2-202_ENSMUST00000069712,2.560950062447927e-10,8.857301885982399e-06
614,L6 IT,Dnm1-206_ENSMUST00000129156,2.8883892351879593e-10,9.989783008821076e-06
615,L6 IT,Ufd1-201_ENSMUST00000005394,2.908041293184016e-10,1.0057751616606238e-05
616,L6 IT,Tpm3-202_ENSMUST00000118566,3.037649116157408e-10,1.050601323314201e-05
617,L6 IT,Zbtb20-213_ENSMUST00000139491,3.494863972336302e-10,1.2087336534722334e-05
618,L6 IT,Ppp1r9a-201_ENSMUST00000035813,4.266881712002935e-10,1.475743708913335e-05
619,L6 IT,Psip1-203_ENSMUST00000107215,4.634833938684945e-10,1.603003666033575e-05
620,L6 IT,Herc3-202_ENSMUST00000041401,4.765136189502165e-10,1.6480700025012188e-05
621,L6 IT,Mrpl41-202_ENSMUST00000194392,5.190262349006748e-10,1.795104136027474e-05
622,L6 IT,Nav3-202_ENSMUST00000160159,5.678371080905315e-10,1.9639214220419123e-05
623,L6 IT,Sel1l-201_ENSMUST00000021347,6.595787899613812e-10,2.281219202960433e-05
624,L6 IT,Tbpl1-201_ENSMUST00000095794,7.153102906384641e-10,2.473972171202192e-05
625,L6 IT,Jkamp-202_ENSMUST00000117449,1.2169567985679445e-09,4.208966783527093e-05
626,L6 IT,Gmfb-202_ENSMUST00000111817,2.0103792992968696e-09,6.953097844548153e-05
627,L6 IT,Rbm7-201_ENSMUST00000170000,2.3417571395399967e-09,8.099201242813033e-05
628,L6 IT,Smn1-201_ENSMUST00000022147,2.5330171716445604e-09,8.760693189849877e-05
629,L6 IT,Unc80-201_ENSMUST00000061620,2.6999111120588052e-09,9.337912572166584e-05
630,L6 IT,Scn1b-203_ENSMUST00000211945,3.304833540156482e-09,0.00011430097281985209
631,L6 IT,Fam49a-201_ENSMUST00000069005,5.117475091838718e-09,0.0001769929935263339
632,L6 IT,Actr10-203_ENSMUST00000220582,5.17899369819815e-09,0.00017912067604588123
633,L6 IT,Sri-201_ENSMUST00000003245,5.443818129891267e-09,0.00018827989384041937
634,L6 IT,Ubl7-201_ENSMUST00000163329,6.159503709179585e-09,0.00021303259528568513
635,L6 IT,Ddx50-201_ENSMUST00000020270,6.526439998649898e-09,0.00022572345379330536
636,L6 IT,Slc1a1-201_ENSMUST00000025875,6.645785747220057e-09,0.00022985114585335288
637,L6 IT,Fam220a-201_ENSMUST00000067145,7.840738334966577e-09,0.00027117977605315406
638,L6 IT,Ube2k-209_ENSMUST00000202601,7.86570803761999e-09,0.00027204337818912495
639,L6 IT,Tef-202_ENSMUST00000109553,7.972589282532848e-09,0.0002757399729256811
640,L6 IT,Elavl1-201_ENSMUST00000098950,8.229520473193015e-09,0.0002846261950858536
641,L6 IT,Cdc123-202_ENSMUST00000124287,9.608392396658008e-09,0.00033231585943081386
642,L6 IT,Znrf3-201_ENSMUST00000109867,9.832573921970332e-09,0.0003400694016652659
643,L6 IT,Mrps25-202_ENSMUST00000134132,1.0853674340259345e-08,0.0003753851807322097
644,L6 IT,Smarcd3-208_ENSMUST00000195943,1.3424393112077141e-08,0.0004642960601743
645,L6 IT,Jph4-201_ENSMUST00000022819,1.4462696139284137e-08,0.0005002068086732811
646,L6 IT,Ogdh-201_ENSMUST00000003461,1.4514447246353915e-08,0.0005019966724623965
647,L6 IT,Wdcp-206_ENSMUST00000223551,1.6400169652577905e-08,0.0005672162676040594
648,L6 IT,Psmd13-208_ENSMUST00000163610,1.982848578557643e-08,0.0006857880093799464
649,L6 IT,Prim2-202_ENSMUST00000187353,2.0627188040697e-08,0.0007134119255755464
650,L6 IT,Commd1-202_ENSMUST00000071068,2.1126944081838785e-08,0.0007306964880144762
651,L6 IT,Nudt14-202_ENSMUST00000221397,2.1484289144572965e-08,0.0007430556243542006
652,L6 IT,Osbpl1a-204_ENSMUST00000119043,2.2795695843575752e-08,0.000788411936445911
653,L6 IT,Rapgef4-208_ENSMUST00000150234,2.2957186213225385e-08,0.0007939972423706132
654,L6 IT,Hivep2-204_ENSMUST00000187083,2.5079670231616945e-08,0.0008674054746307037
655,L6 IT,Slc35b1-202_ENSMUST00000131193,2.5914354363451193e-08,0.0008962738600143229
656,L6 IT,Slc35b1-206_ENSMUST00000232252,2.8933339600064087e-08,0.0010006884834078166
657,L6 IT,Kifap3-202_ENSMUST00000077642,3.0049765027403106e-08,0.0010393011732377638
658,L6 IT,Dpm1-208_ENSMUST00000153258,3.171449786169601e-08,0.0010968776230446183
659,L6 IT,Becn1-201_ENSMUST00000041403,3.582378272591339e-08,0.0012390013493584406
660,L6 IT,Spop-201_ENSMUST00000107722,3.62941156142014e-08,0.0012552682826327695
661,L6 IT,Abhd6-202_ENSMUST00000166497,4.276956514604808e-08,0.001479228180141219
662,L6 IT,Denr-201_ENSMUST00000023869,4.5713872282663173e-08,0.0015810599867681885
663,L6 IT,Yaf2-201_ENSMUST00000080299,4.770739378818572e-08,0.0016500079215581913
664,L6 IT,Eif4a1-213_ENSMUST00000163666,5.084558755286516e-08,0.0017585454911033945
665,L6 IT,Snapin-204_ENSMUST00000184877,5.1327693314791853e-08,0.001775219600985391
666,L6 IT,Ica1-203_ENSMUST00000115519,5.308539702048581e-08,0.0018360115413505222
667,L6 IT,Dctn6-207_ENSMUST00000143411,5.8079350110196795e-08,0.0020087324029112665
668,L6 IT,Metap1-201_ENSMUST00000029804,5.936365879935969e-08,0.002053151503234654
669,L6 IT,Ppp2r5a-201_ENSMUST00000067976,6.408306604540251e-08,0.002216376922246291
670,L6 IT,Mrps25-201_ENSMUST00000014695,7.012334920126963e-08,0.0024252861554751115
671,L6 IT,Dcakd-201_ENSMUST00000021313,7.020217747303991e-08,0.0024280125100825584
672,L6 IT,Psma2-202_ENSMUST00000221168,7.527136942017793e-08,0.002603335582766274
673,L6 IT,Itch-205_ENSMUST00000138468,7.614156655417513e-08,0.0026334322208427007
674,L6 IT,Bin1-201_ENSMUST00000025239,8.023724238531096e-08,0.002775085265138365
675,L6 IT,Enoph1-202_ENSMUST00000169390,8.539943110925208e-08,0.0029536247243445923
676,L6 IT,Mib1-201_ENSMUST00000052838,9.797972310237858e-08,0.0033887267032188654
677,L6 IT,Rheb-202_ENSMUST00000146310,9.844390901504417e-08,0.003404781037194318
678,L6 IT,Mapk10-207_ENSMUST00000135134,9.956354411343032e-08,0.0034435047367071007
679,L6 IT,Fnbp1l-201_ENSMUST00000162409,1.0083550162810415e-07,0.00348749665930961
680,L6 IT,Cct8-203_ENSMUST00000175977,1.0085367076965939e-07,0.0034881250572394397
681,L6 IT,Mef2c-213_ENSMUST00000197681,1.122586494462847e-07,0.0038825776497492027
682,L6 IT,Mef2c-212_ENSMUST00000197146,1.1388692709335409e-07,0.003938893260450745
683,L6 IT,Atp6v1a-202_ENSMUST00000114666,1.1499323830855113e-07,0.003977156140139549
684,L6 IT,Lrrc4c-201_ENSMUST00000059049,1.1867659673151298e-07,0.004104548774556108
685,L6 IT,Eif4e-204_ENSMUST00000200020,1.197302779441845e-07,0.0041409913929775655
686,L6 IT,Hdac2-201_ENSMUST00000019911,1.1993735774551533e-07,0.004148153454986393
687,L6 IT,Actr10-202_ENSMUST00000220452,1.247172155537333e-07,0.00431346961714142
688,L6 IT,Atp2b2-201_ENSMUST00000089003,1.3394123059207988e-07,0.0046324914012576745
689,L6 IT,Parp6-201_ENSMUST00000026267,1.3978093154803745e-07,0.0048344632985204234
690,L6 IT,Thy1-201_ENSMUST00000114840,1.4223544686749542e-07,0.004919355165359196
691,L6 IT,Trak2-201_ENSMUST00000027186,1.557343766612735e-07,0.005386229151206806
692,L6 IT,Gria2-204_ENSMUST00000193645,1.609710993751379e-07,0.00556734644298852
693,L6 IT,Sf3b1-201_ENSMUST00000027127,1.7229901507147066e-07,0.0059591337352618845
694,L6 IT,Prelid1-201_ENSMUST00000021942,1.738167213370479e-07,0.006011625124163139
695,L6 IT,Ash2l-201_ENSMUST00000068892,1.7791134417869586e-07,0.006153241749764375
696,L6 IT,Rab24-201_ENSMUST00000035242,2.0588950413902288e-07,0.007120894390152246
697,L6 IT,Pbx1-205_ENSMUST00000176540,2.0608118768924997e-07,0.007127523957420399
698,L6 IT,Dync1i1-204_ENSMUST00000115559,2.206247410037984e-07,0.007630527292357372
699,L6 IT,Stx5a-209_ENSMUST00000176093,2.360077430393287e-07,0.008162563800758221
700,L6 IT,P4hb-201_ENSMUST00000026122,2.3658435275333154e-07,0.008182506424326726
701,L6 IT,Mrpl57-202_ENSMUST00000224313,2.3661664839054926e-07,0.008183623401235537
702,L6 IT,Prkar1b-201_ENSMUST00000026973,2.402075338139233e-07,0.00830781776448835
703,L6 IT,Rfc2-205_ENSMUST00000201674,2.5238164520263413e-07,0.008728871580978305
704,L6 IT,Nae1-201_ENSMUST00000034349,2.529215662188199e-07,0.008747545289244105
705,L6 IT,Rhoa-201_ENSMUST00000007959,2.549364086408983e-07,0.008817230629254108
706,L6 IT,Mapk10-212_ENSMUST00000170792,2.827096613995094e-07,0.009777796349163433
707,L6 IT,Ube2f-204_ENSMUST00000178627,2.847369371619318e-07,0.009847911708682574
708,L6 IT,Rabl6-201_ENSMUST00000058137,2.861552541901293e-07,0.009896965621419812
709,L6 IT,Napb-201_ENSMUST00000028926,2.879140024373179e-07,0.009957793688297077
710,L6 IT Car3,Synpr-205_ENSMUST00000153954,3.918572300712423e-39,1.3552774159243987e-34
711,L6 IT Car3,Synpr-202_ENSMUST00000112656,5.1293019870676286e-33,1.77402038524721e-28
712,L6 IT Car3,Itga8-201_ENSMUST00000028106,6.717216188796861e-27,2.3232163910572824e-22
713,L6 IT Car3,Islr2-202_ENSMUST00000163200,2.8815649023425066e-11,9.966180371241793e-07
714,L6 IT Car3,Gm2694-205_ENSMUST00000182174,6.164480037743213e-11,2.1320470658538677e-06
715,L6 IT Car3,Galnt2-201_ENSMUST00000034458,3.352715587994686e-10,1.1595702132638421e-05
716,L6 IT Car3,Grb14-205_ENSMUST00000146807,1.0231212713580351e-08,0.00035385672291189
717,L6 IT Car3,Cwh43-202_ENSMUST00000065543,1.4975791582716284e-08,0.0005179527276798254
718,L6 IT Car3,Runx2-203_ENSMUST00000113572,7.76726796809988e-08,0.0026863872994470246
719,L6 IT Car3,Tspan9-203_ENSMUST00000112173,2.0546818708057744e-07,0.007106322718368851
720,L6 IT Car3,1500009L16Rik-203_ENSMUST00000218623,2.2797897601315704e-07,0.007884880864391049
721,L6 IT Car3,Cntnap3-201_ENSMUST00000091554,2.555615820227105e-07,0.008838852875837466
722,L6 IT Car3,Sorbs2-201_ENSMUST00000067065,2.6123087237380353e-07,0.009034930951920369
723,L6b,Ndufa5-201_ENSMUST00000023851,1.8132712497067122e-62,6.271379944235635e-58
724,L6b,Chmp2a-203_ENSMUST00000210587,4.40447546649553e-46,1.5233318848421442e-41
725,L6b,Kalrn-212_ENSMUST00000114973,3.6712491284858246e-40,1.2697382235781073e-35
726,L6b,Gas7-204_ENSMUST00000108682,9.352953764259563e-40,3.2348125889068125e-35
727,L6b,Cuta-201_ENSMUST00000025027,6.137440387037343e-30,2.122695132260735e-25
728,L6b,Abcc5-203_ENSMUST00000096199,2.9915576678251243e-28,1.0346601349939976e-23
729,L6b,Hnrnpu-205_ENSMUST00000159117,3.6855439081406505e-28,1.2746822160695254e-23
730,L6b,Hsp90aa1-201_ENSMUST00000021698,7.265786086231852e-28,2.5129447757841483e-23
731,L6b,Pqbp1-203_ENSMUST00000115655,1.6167894019942841e-25,5.591827825737431e-21
732,L6b,Ttc19-201_ENSMUST00000050646,4.734513066717247e-25,1.637478689254827e-20
733,L6b,Rpl31-203_ENSMUST00000179954,1.1361338593323313e-22,3.929432565886801e-18
734,L6b,Hnrnpa2b1-204_ENSMUST00000203220,2.297343892338023e-22,7.945593586040287e-18
735,L6b,1810022K09Rik-204_ENSMUST00000186870,1.2165718056408838e-21,4.207635246989561e-17
736,L6b,Pja1-202_ENSMUST00000113790,1.428935341180067e-21,4.94211577100538e-17
737,L6b,Rpl13a-203_ENSMUST00000209626,1.79537158251741e-19,6.2094721552947144e-15
738,L6b,Prdx2-201_ENSMUST00000005292,3.87721468064215e-19,1.340973469446894e-14
739,L6b,Dnm1l-203_ENSMUST00000115749,1.7737750132593332e-18,6.13477826085873e-14
740,L6b,Syt1-201_ENSMUST00000064054,1.7769544631304117e-18,6.145774706182842e-14
741,L6b,Chordc1-208_ENSMUST00000217031,6.094737792489839e-18,2.1079260129105356e-13
742,L6b,Calm1-202_ENSMUST00000110082,1.1841264211007281e-17,4.095419640018978e-13
743,L6b,Matr3-204_ENSMUST00000186614,3.7349255769484606e-17,1.2917613600433947e-12
744,L6b,Npepps-201_ENSMUST00000001480,4.6701407003652594e-17,1.6152148626283286e-12
745,L6b,Itm2b-202_ENSMUST00000226722,6.336003651392168e-17,2.191370222870495e-12
746,L6b,Rab28-201_ENSMUST00000031011,7.760105003476813e-17,2.6839099165024907e-12
747,L6b,Olfm1-202_ENSMUST00000100244,1.1570051522786158e-16,4.00161801967082e-12
748,L6b,Phb-201_ENSMUST00000036374,1.2580347611969803e-16,4.351039025075876e-12
749,L6b,Stoml2-208_ENSMUST00000138030,1.4510147747700952e-16,5.018479700019851e-12
750,L6b,Cend1-203_ENSMUST00000137488,1.5043579705092767e-16,5.202972476803384e-12
751,L6b,Chn1-208_ENSMUST00000154258,8.317679462839927e-16,2.8767526190178172e-11
752,L6b,Pclo-204_ENSMUST00000182915,1.6188223663052482e-15,5.598859036103331e-11
753,L6b,Pcmt1-208_ENSMUST00000162606,2.0861329228332725e-15,7.215099326911157e-11
754,L6b,Eif5-212_ENSMUST00000222375,2.2004950800231076e-15,7.61063228376792e-11
755,L6b,Mlf2-201_ENSMUST00000032214,2.896626759825216e-15,1.0018273311531493e-10
756,L6b,Nfasc-202_ENSMUST00000094569,3.2846611891530424e-15,1.1360329188804713e-10
757,L6b,Ccl27a-205_ENSMUST00000108036,4.512116433340291e-15,1.560560589635073e-10
758,L6b,Plekhj1-201_ENSMUST00000036805,4.87182753163716e-15,1.684970270092028e-10
759,L6b,Rpl27-202_ENSMUST00000107249,8.681996761290495e-15,3.0027553998599305e-10
760,L6b,Cep85-207_ENSMUST00000141384,1.993897012030906e-14,6.896092205810092e-10
761,L6b,Rfng-201_ENSMUST00000026156,2.237711939308415e-14,7.739350513292084e-10
762,L6b,Ppm1a-208_ENSMUST00000223410,3.0307426005118125e-14,1.0482126358130154e-09
763,L6b,Rnf13-201_ENSMUST00000041826,3.724753810356457e-14,1.2882433528498843e-09
764,L6b,Hmgb1-210_ENSMUST00000202133,9.767735327444544e-14,3.3782689403499698e-09
765,L6b,Gprasp2-211_ENSMUST00000173804,1.7532624642288135e-13,6.063833558781774e-09
766,L6b,Acp1-202_ENSMUST00000074038,2.8026198109481144e-13,9.693140878145148e-09
767,L6b,Nagk-206_ENSMUST00000146117,3.2600146241151244e-13,1.127508657896457e-08
768,L6b,Ube2j1-202_ENSMUST00000124992,3.631583153970657e-13,1.2560193496322916e-08
769,L6b,Kif3a-203_ENSMUST00000120613,3.7787550086461915e-13,1.3069202072903718e-08
770,L6b,Ddx24-201_ENSMUST00000044923,5.922703131919683e-13,2.0484261052057418e-08
771,L6b,Smdt1-204_ENSMUST00000161892,5.928025966154812e-13,2.0502670606543034e-08
772,L6b,Rps12-203_ENSMUST00000218107,6.911506078220847e-13,2.390413492213462e-08
773,L6b,Slc22a17-203_ENSMUST00000226467,9.184625245615999e-13,3.176594487448749e-08
774,L6b,Kpna1-201_ENSMUST00000004054,1.3411013296787413e-12,4.6383330588268946e-08
775,L6b,Smarca5-201_ENSMUST00000043359,1.991020313354316e-12,6.886142855767237e-08
776,L6b,Mrps18b-201_ENSMUST00000025305,2.203411481119071e-12,7.620718948598419e-08
777,L6b,Pcyt2-201_ENSMUST00000026129,3.0093556635119964e-12,1.040815749782259e-07
778,L6b,Hmgn3-201_ENSMUST00000161796,3.1583961373239145e-12,1.0923628880548491e-07
779,L6b,Cend1-204_ENSMUST00000164387,5.880529239785673e-12,2.0338398428722727e-07
780,L6b,Nptn-212_ENSMUST00000177292,6.767748539312549e-12,2.3406935098066383e-07
781,L6b,Arpp19-201_ENSMUST00000007800,6.850338254154384e-12,2.3692579885818352e-07
782,L6b,Cox16-202_ENSMUST00000110340,8.213115765586964e-12,2.840588218685907e-07
783,L6b,Ppdpf-202_ENSMUST00000108841,9.659588941732254e-12,3.3408654313875173e-07
784,L6b,Rpl15-202_ENSMUST00000080281,1.2573107000761982e-11,4.348534787283539e-07
785,L6b,Tsn-203_ENSMUST00000186608,1.500192733753412e-11,5.188566588959551e-07
786,L6b,U2af1-201_ENSMUST00000014684,2.0584828014119783e-11,7.119468616963468e-07
787,L6b,Eno2-201_ENSMUST00000004378,2.1780220655741798e-11,7.532907115994858e-07
788,L6b,Bet1l-201_ENSMUST00000026557,2.2551912131469028e-11,7.799804329789878e-07
789,L6b,Pcmt1-210_ENSMUST00000163085,2.4566441031519154e-11,8.496549295161215e-07
790,L6b,Mrpl51-203_ENSMUST00000144380,3.7964026000247574e-11,1.3130238032445626e-06
791,L6b,Eef1b2-205_ENSMUST00000135877,4.239158135419636e-11,1.4661552327162352e-06
792,L6b,Plppr4-201_ENSMUST00000061071,5.326530152097048e-11,1.842233718404285e-06
793,L6b,Ptpn4-201_ENSMUST00000064091,5.7977389868698095e-11,2.0052060059987924e-06
794,L6b,Uba2-201_ENSMUST00000102746,6.453994234321437e-11,2.2321784458824123e-06
795,L6b,Dnajc8-202_ENSMUST00000094657,7.174866298684349e-11,2.481499258062969e-06
796,L6b,Nme2-201_ENSMUST00000021217,8.256513539291165e-11,2.8555977726992424e-06
797,L6b,Sarnp-203_ENSMUST00000219512,9.516212450906279e-11,3.2912772382704457e-06
798,L6b,Mrpl15-201_ENSMUST00000045689,9.840995776337363e-11,3.40360679920404e-06
799,L6b,Uchl5-201_ENSMUST00000018333,1.206230913920376e-10,4.171870238885013e-06
800,L6b,Chchd6-201_ENSMUST00000032172,1.2452932477690807e-10,4.306971226734142e-06
801,L6b,Rsrc1-203_ENSMUST00000065074,1.5915419852552348e-10,5.504507110203755e-06
802,L6b,Apbb1-219_ENSMUST00000191601,2.0460896818499396e-10,7.076605773646201e-06
803,L6b,Ublcp1-201_ENSMUST00000102795,2.4164085782874013e-10,8.357390708864806e-06
804,L6b,Lysmd2-201_ENSMUST00000034702,2.451264644661508e-10,8.477943900026291e-06
805,L6b,Arpp19-202_ENSMUST00000164467,2.8152785026255705e-10,9.736922229180798e-06
806,L6b,Rbm17-201_ENSMUST00000040314,3.3066498058968515e-10,1.1436379018674851e-05
807,L6b,Cnpy3-201_ENSMUST00000059844,3.4917136605722293e-10,1.2076440866455112e-05
808,L6b,Tcaf1-201_ENSMUST00000045054,3.780520763753493e-10,1.3075309113517832e-05
809,L6b,2610044O15Rik8-205_ENSMUST00000190157,3.870154756793953e-10,1.3385317241847566e-05
810,L6b,Fam234b-201_ENSMUST00000111915,4.181250217881921e-10,1.4461272003566412e-05
811,L6b,Eif5a-201_ENSMUST00000043419,4.4340011488504845e-10,1.5335436373414286e-05
812,L6b,Negr1-202_ENSMUST00000074015,4.6499397996865157e-10,1.6082281791195785e-05
813,L6b,Kif2a-201_ENSMUST00000022204,4.988011748367876e-10,1.7251537432905136e-05
814,L6b,Ppp1cb-201_ENSMUST00000015100,5.218045239610083e-10,1.8047131265715432e-05
815,L6b,Skiv2l2-201_ENSMUST00000022281,5.313674152874233e-10,1.8377873425130822e-05
816,L6b,Scfd1-201_ENSMUST00000021335,5.340891537279115e-10,1.8472007470833548e-05
817,L6b,Chordc1-201_ENSMUST00000001825,6.953289313186529e-10,2.404864641858693e-05
818,L6b,Lias-202_ENSMUST00000122026,7.147330350009029e-10,2.471975674854123e-05
819,L6b,Ccl27a-206_ENSMUST00000108037,8.406451918741834e-10,2.9074554606160506e-05
820,L6b,Eif4e-206_ENSMUST00000200239,8.962833555219486e-10,3.0998856134082116e-05
821,L6b,Bend6-201_ENSMUST00000062289,1.120320282158536e-09,3.8747397278735124e-05
822,L6b,Evl-203_ENSMUST00000109854,1.1218149966358263e-09,3.879909347364669e-05
823,L6b,Coq5-201_ENSMUST00000040421,1.197302607273669e-09,4.1409907975167115e-05
824,L6b,Meaf6-205_ENSMUST00000154689,1.2113957637400842e-09,4.1897333884714556e-05
825,L6b,Sirt3-202_ENSMUST00000106048,1.263753982376976e-09,4.370819523449009e-05
826,L6b,Pja2-203_ENSMUST00000172733,1.2766263036461247e-09,4.415339733790487e-05
827,L6b,Yme1l1-201_ENSMUST00000028117,1.4051465419542263e-09,4.8598398300028875e-05
828,L6b,Dnajc7-201_ENSMUST00000014339,1.7759132928092732e-09,6.142173714510152e-05
829,L6b,Ndufa9-201_ENSMUST00000088194,1.7896699224024873e-09,6.189752393621243e-05
830,L6b,Timm9-207_ENSMUST00000221559,2.525459265955142e-09,8.734553417232455e-05
831,L6b,Psmf1-202_ENSMUST00000109869,2.8193719551234125e-09,9.751079843989835e-05
832,L6b,Eif5-202_ENSMUST00000166123,2.85609579760477e-09,9.878092925595857e-05
833,L6b,Thoc7-204_ENSMUST00000224392,3.156192674707172e-09,0.00010916007984742224
834,L6b,Slc48a1-204_ENSMUST00000230531,3.1880734470493748e-09,0.00011026270823964968
835,L6b,Cope-208_ENSMUST00000168018,3.198862400174879e-09,0.00011063585497244836
836,L6b,Npm1-203_ENSMUST00000101375,3.3664210610299174e-09,0.00011643103881678072
837,L6b,Stk25-203_ENSMUST00000133769,4.17337594113954e-09,0.00014434038030025214
838,L6b,Mrpl41-201_ENSMUST00000045604,4.519038728139988e-09,0.0001562954734514496
839,L6b,Cycs-202_ENSMUST00000161401,4.875151176484122e-09,0.00016861197858987985
840,L6b,Parp6-202_ENSMUST00000050483,5.032907755646901e-09,0.00017406814763680373
841,L6b,Fam92a-202_ENSMUST00000108285,6.245695271206265e-09,0.00021601361664993988
842,L6b,Slc30a9-208_ENSMUST00000202770,6.6031448972935506e-09,0.00022837636941779475
843,L6b,Adrm1-201_ENSMUST00000061437,6.856643267156111e-09,0.00023714386403786124
844,L6b,Slc30a9-204_ENSMUST00000162372,7.061182527388481e-09,0.000244218058892258
845,L6b,Rnf149-201_ENSMUST00000062525,7.177430696120194e-09,0.000248238618056013
846,L6b,Dpm1-201_ENSMUST00000099072,7.866757793955694e-09,0.0002720796850617516
847,L6b,Mettl23-201_ENSMUST00000106370,9.004113944553234e-09,0.00031141628488631816
848,L6b,Cog8-201_ENSMUST00000034391,1.0048618723107015e-08,0.0003475415271573792
849,L6b,Eno2-213_ENSMUST00000149652,1.0574821056185864e-08,0.00036574076104924427
850,L6b,Nckap1-201_ENSMUST00000028386,1.1639950812189093e-08,0.00040257933879037197
851,L6b,Psmb6-202_ENSMUST00000128870,1.177091295177804e-08,0.0004071087953501953
852,L6b,Hnrnpa2b1-203_ENSMUST00000114459,1.2071447682347175e-08,0.0004175030895416594
853,L6b,Bscl2-201_ENSMUST00000086058,1.2192072104330263e-08,0.00042167500580036647
854,L6b,Astn1-201_ENSMUST00000046110,1.4453771686634326e-08,0.0004998981475539348
855,L6b,Timm17a-203_ENSMUST00000134088,1.4492902381416052e-08,0.0005012515217636556
856,L6b,Tmem208-201_ENSMUST00000015000,1.4525726992184423e-08,0.0005023867937516904
857,L6b,Cdc16-201_ENSMUST00000043962,1.5148171699085593e-08,0.0005239146663845743
858,L6b,Tmem128-201_ENSMUST00000087511,1.5990302415358888e-08,0.0005530405993376025
859,L6b,Mrpl38-201_ENSMUST00000106439,1.683757048709636e-08,0.0005823442128667146
860,L6b,Aes-209_ENSMUST00000220348,1.7932579052392188e-08,0.0006202161791060362
861,L6b,Dda1-202_ENSMUST00000124745,1.86369493093266e-08,0.0006445775288123698
862,L6b,Acp1-205_ENSMUST00000219697,1.8820821870138004e-08,0.000650936945200593
863,L6b,Dusp26-201_ENSMUST00000036631,2.1014958189316777e-08,0.00072682334393571
864,L6b,Cbx3-201_ENSMUST00000031862,2.2421989102444496e-08,0.0007754869150971453
865,L6b,Stk16-216_ENSMUST00000191108,2.514624961074894e-08,0.0008697081890373629
866,L6b,Dync1li2-201_ENSMUST00000041769,2.5755589771150856e-08,0.0008907828278250235
867,L6b,Ank2-216_ENSMUST00000182588,2.9189341110062965e-08,0.0010095425516326378
